"Attribute";"Description";"MetaComponent";"LogicalPath";"Infrastructure";"DataType";"Values";"Entity";"Length";"Precision";"Scale";"Format";"Multiplicity";"MinValue";"MaxValue";"PhysicalAttribute";"BusinessObjectDependency";"BusinessObjectAttributeDependency";"Remark";"RequirementId";"Component";"Physical";"PhysicalEntity";"URL";"Discriminator";"BusinessObject";"BusinessFunction";"BusinessProcess";"Technology";"BusinessContact";"TechnologyContact";"ImplicitImport";"IsBusinessObjectAttribute";"BusinessObjectAttributeMapping";"BusinessObjectAttributeMappingDiscriminator";"BusinessObjectMapping";"BusinessObjectMappingDiscriminator";"NameInBusinessLanguage";"ConstantValue";"MetaType";"GUIName";"GUIType";"Namespace";"Nullable"
"AddressLine2Kanji";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/AddressLine2Kanji";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"NonSpecific";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/NonSpecific";"";"boolean";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine1";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/AddressLine1";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"LocationName";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/LocationName";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"CityKanji";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/CityKanji";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"State";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/State";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Latitude";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/Latitude";"";"decimal";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"CEDEXBureau";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/CEDEXBureau";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"County";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/County";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Longitude";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/Longitude";"";"decimal";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"EmployeeCount";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/EmployeeCount";"";"int";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressType";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/AddressType";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Country";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/Country";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressBookUID";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/AddressBookUID";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"City";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/City";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ValidUntil";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/ValidUntil";"";"dateTime";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine1Kanji";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/AddressLine1Kanji";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine2";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/AddressLine2";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"LocationCode";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/LocationCode";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"PostalCode";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/PostalCode";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"GeocodeStatus";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/GeocodeStatus";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"AddressLine3";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/AddressLine3";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Description";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/Description";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"CEDEX";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/CEDEX";"";"boolean";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/AccountLocation/action";"";"boolean";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"TerritoryCodes";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/TerritoryCodes";"";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/TerritoryCodes";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.policylocationmodel";""
"Entry";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/TerritoryCodes/Entry";"";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/TerritoryCodes/Entry";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.policylocationmodel";""
"action";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/TerritoryCodes/Entry/action";"";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/TerritoryCodes/Entry/action";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"LocationNum";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/LocationNum";"";"int";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/GarageLocation/action";"";"int";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Coverages";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/Coverages";"";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/Coverages";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.quotingpersonalvehiclemodel";""
"Entry";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/Coverages/Entry";"";"PersonalVehicleCov";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.quotingpersonalvehiclecovmodel";""
"action";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/Coverages/Entry/action";"";"PersonalVehicleCov";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"Vin";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/Vin";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"CostNew";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/CostNew";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"LeaseOrRent";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/LeaseOrRent";"";"boolean";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"LicenseState";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/LicenseState";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"PrimaryUse";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/PrimaryUse";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"VehicleNumber";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/VehicleNumber";"";"int";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"StatedValue";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/StatedValue";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ExpirationDate";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/ExpirationDate";"";"dateTime";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Model";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/Model";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Year";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/Year";"";"int";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"LengthOfLease";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/LengthOfLease";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"EffectiveDate";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/EffectiveDate";"";"dateTime";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"LicensePlate";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/LicensePlate";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"Make";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/Make";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"VehicleType";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/VehicleType";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"action";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/Vehicles/Entry/action";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"NONE";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Attribute";"";"";"http://www.w3.org/2001/XMLSchema";""
"UWCompanyCode";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/UWCompanyCode";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"PALineCoverages";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages";"";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.quotingpolicyperiodmodel";""
"Entry";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages/Entry";"";"PersonalAutoCov";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-unbounded(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Complex";"";"";"http://guidewire.com/pc/gx/gw.webservice.pc.pc1000.gxmodel.quotingpersonalautocovmodel";""
"Subtype";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages/Entry/Subtype";"";"string";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"EffectiveDate";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages/Entry/EffectiveDate";"";"dateTime";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
"ExpirationDate";"";"Interface/Code";"/gxmodel/QuotingPolicyPeriodModel.xsd/PolicyPeriod/PersonalAutoLine/PALineCoverages/Entry/ExpirationDate";"";"dateTime";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"0(min)-1(max)";"";"";"";"";"";"";"";"QuotingPolicyPeriodModel.xsd";"";"";"";"";"";"";"";"";"";"";"false";"false";"";"";"";"";"";"";"Simple";"";"";"http://www.w3.org/2001/XMLSchema";""
